MethodCode,StationCode,SampleDate,SampleTime,GearID,StreamGauge,TrapStatus,Debris,GearConditionCode,TimePerRevBefore,TimePerRevAfter,TrapRevolutions,Comments
RSTR,ST040X,2002-04-11,08:30:00,RSTR8,1.1,NA,Medium,1,13.7,11.3,NA,morning check
RSTR,ST040X,2002-04-11,20:00:00,RSTR8,1,NA,Medium,1,NA,NA,NA,counter broken
RSTR,ST040X,2002-04-12,08:45:00,RSTR8,1.1,NA,Heavy,1,12.6,11,NA,Counter on order.
RSTR,ST040X,2002-04-12,20:15:00,RSTR8,1.01,NA,Medium,1,NA,NA,NA,Fixed counter
RSTR,ST040X,2002-04-13,08:45:00,RSTR8,2.65,NA,Heavy,2,NA,14.3,2329,Trap stopped on arrival due to heavy debri. Moved overhead cable out five feet; moved kennel up due to high flows
RSTR,ST040X,2002-04-13,19:15:00,RSTR8,2.87,NA,Heavy,1,NA,NA,2159,NA
RSTR,ST040X,2002-04-14,08:15:00,RSTR8,2.9,NA,Heavy,1,14.3,10.7,5355,MORNING CHECK SAVED FISH 141 ; 25 MORTS IN NET PEN.;
RSTR,ST040X,2002-04-14,20:15:00,RSTR8,2.9,NA,Heavy,2,NA,NA,3289,night check; one cell blocked
RSTR,ST040X,2002-04-15,08:30:00,RSTR8,2.88,NA,Heavy,1,14,10.7,6889,NA
RSTR,ST040X,2002-04-15,20:00:00,RSTR8,2.95,NA,Light,1,NA,NA,3600,NA
RSTR,ST040X,2002-04-16,08:15:00,RSTR8,2.9,NA,Medium,1,11.3,10.7,7443,NA
RSTR,ST040X,2002-04-16,21:30:00,RSTR8,2.92,NA,Medium,1,NA,NA,4089,RBT tissue sample; rain
RSTR,ST040X,2002-04-17,08:15:00,RSTR8,2.98,NA,Medium,1,12,10.7,7616,1 mort in mondays PVC pin and 7 morts in tuesdays.
RSTR,ST040X,2002-04-17,19:45:00,RSTR8,2.92,NA,Light,1,NA,NA,3718,night check
RSTR,ST040X,2002-04-18,08:15:00,RSTR8,2.96,NA,Medium,1,11.7,10.3,7750,Morning trap check; 6 morts in wednesdays catch. Mondays and tuesdays catch had zero morts. Released mondays catch
RSTR,ST040X,2002-04-18,20:00:00,RSTR8,2.95,NA,Medium,1,NA,NA,3890,NA
RSTR,ST040X,2002-04-19,08:15:00,RSTR8,2.9,3,Medium,1,10.3,9.3,7827,Released all fish that were saved. Raised trap for weekend. Did cross section.
RSTR,ST040X,2002-04-22,20:15:00,RSTR8,n/p,0,n/p,4,NA,NA,NA,dropped cones
RSTR,ST040X,2002-04-23,08:30:00,RSTR8,2.74,NA,Medium,1,10.7,10.3,4175,NA
RSTR,ST040X,2002-04-23,21:00:00,RSTR8,2.94,NA,Medium,1,NA,NA,4838,saved fish .Found twenty morts in the net pen ; from morning check
RSTR,ST040X,2002-04-24,08:15:00,RSTR8,2.72,NA,Medium,1,10.7,9.7,8130,NA
RSTR,ST040X,2002-04-24,20:15:00,RSTR8,1.82,NA,Medium,1,NA,NA,3954,NA
RSTR,ST040X,2002-04-25,08:15:00,RSTR8,1.84,NA,Heavy,1,10,9.7,8386,morning check;
RSTR,ST040X,2002-04-25,20:00:00,RSTR8,1.83,NA,Medium,1,NA,NA,4225,NA
RSTR,ST040X,2002-04-25,22:45:00,RSTR8,1.83,NA,Light,1,NA,NA,5047,first check after release
RSTR,ST040X,2002-04-26,08:45:00,RSTR8,1.8,3,Light,1,9.7,9.3,8698,Raised Cone
RSTR,ST040X,2002-04-29,19:30:00,RSTR8,2.68,0,n/p,4,NA,NA,NA,lowered cone
RSTR,ST040X,2002-04-30,08:30:00,RSTR8,1.64,NA,Heavy,1,9.7,9.3,4670,NA
RSTR,ST040X,2002-04-30,20:00:00,RSTR8,1.49,NA,Light,1,NA,NA,4270,Pulled 41 morts from net pen.
RSTR,ST040X,2002-05-01,08:15:00,RSTR8,1.28,NA,Medium,1,9.7,9.3,8995,NA
RSTR,ST040X,2002-05-01,20:00:00,RSTR8,1.26,NA,Medium,1,NA,NA,NA,counter wrong
RSTR,ST040X,2002-05-02,08:45:00,RSTR8,1.26,NA,Heavy,1,10.3,9.7,7483,256 more natural morts were pulled from todays catch.
RSTR,ST040X,2002-05-02,21:00:00,RSTR8,1.27,NA,Medium,1,NA,NA,4656,6 morts in saved net pen.
RSTR,ST040X,2002-05-03,08:45:00,RSTR8,1.28,NA,Medium,1,10,9.6,8777,found 45 pound live beaver in trap; removed beaver
RSTR,ST040X,2002-05-03,21:00:00,RSTR8,1.26,NA,Medium,1,NA,NA,4115,NA
RSTR,ST040X,2002-05-03,23:20:00,RSTR8,1.26,NA,Light,1,NA,NA,5365,NA
RSTR,ST040X,2002-05-04,09:15:00,RSTR8,1.28,NA,Medium,1,10,9.7,8911,NA
RSTR,ST040X,2002-05-04,18:45:00,RSTR8,1.26,NA,Medium,1,NA,NA,3699,NA
RSTR,ST040X,2002-05-05,09:00:00,RSTR8,1.3,NA,Medium,1,9.7,9.3,8689,NA
RSTR,ST040X,2002-05-05,20:00:00,RSTR8,1.3,NA,Heavy,1,NA,NA,4133,NA
RSTR,ST040X,2002-05-06,08:30:00,RSTR8,1.28,NA,Heavy,1,10,9.7,8565,NA
RSTR,ST040X,2002-05-07,09:00:00,RSTR8,1.25,NA,Very Heavy,1,9.7,9.7,8579,NA
RSTR,ST040X,2002-05-07,11:45:00,RSTR8,n/p,3,Light,1,NA,NA,NA,Raised Cone.
RSTR,ST040X,2002-05-09,18:30:00,RSTR8,n/p,0,n/p,4,NA,NA,NA,Dropped Cone
RSTR,ST040X,2002-05-10,09:00:00,RSTR8,2.02,NA,Very Heavy,1,9.7,9.7,4989,NA
RSTR,ST040X,2002-05-10,19:15:00,RSTR8,2.06,NA,Medium,1,NA,NA,3826,NA
RSTR,ST040X,2002-05-11,08:30:00,RSTR8,2.1,NA,Heavy,1,10,10,8496,NA
RSTR,ST040X,2002-05-11,20:30:00,RSTR8,2.05,NA,Heavy,1,NA,NA,2585,NA
RSTR,ST040X,2002-05-12,08:30:00,RSTR8,2.16,3,Heavy,1,10,9.7,2585,counter bolt broken; lots of morts due to heavy debri; raised trap
RSTR,ST040X,2002-05-14,11:45:00,RSTR8,2.08,0,n/p,4,NA,NA,NA,Lowered Trap
RSTR,ST040X,2002-05-15,08:15:00,RSTR8,2.1,NA,Heavy,1,10.3,10,7230,Lamprey  were   dead. Screen was packed with debris.
RSTR,ST040X,2002-05-15,20:00:00,RSTR8,2.06,NA,Medium,1,NA,NA,4195,NA
RSTR,ST040X,2002-05-16,08:30:00,RSTR8,2.04,NA,Medium,1,10.3,9.7,8446,NA
RSTR,ST040X,2002-05-16,20:15:00,RSTR8,2.06,NA,Medium,1,NA,NA,4122,NA
RSTR,ST040X,2002-05-17,09:15:00,RSTR8,2.08,3,Medium,1,10,9.7,8683,check and pull
RSTR,ST040X,2002-05-20,19:00:00,RSTR8,2.4,0,n/p,4,NA,NA,NA,dropped cone
RSTR,ST040X,2002-05-21,08:15:00,RSTR8,1.88,NA,Heavy,1,10,9.7,4677,NA
RSTR,ST040X,2002-05-21,20:15:00,RSTR8,1.63,NA,Light,1,NA,NA,4129,NA
RSTR,ST040X,2002-05-22,08:15:00,RSTR8,1.6,NA,Heavy,1,10,9.3,6775,NA
RSTR,ST040X,2002-05-22,20:15:00,RSTR8,1.49,NA,Medium,1,NA,NA,3844,NA
RSTR,ST040X,2002-05-23,08:45:00,RSTR8,1.58,3,Medium,1,9.7,9.3,4346,NA
RSTR,ST040X,2002-05-28,18:45:00,RSTR8,1.62,0,n/p,4,NA,NA,NA,dropped cone
RSTR,ST040X,2002-05-29,08:30:00,RSTR8,1.56,1,Light,1,10.3,10,4745,NA
RSTR,ST040X,2002-05-29,20:15:00,RSTR8,1.16,2,Light,1,NA,NA,4279,NA
RSTR,ST040X,2002-05-30,09:00:00,RSTR8,1.22,1,Heavy,1,10.3,10,8860,NA
RSTR,ST040X,2002-05-30,20:15:00,RSTR8,0.81,1,Medium,1,NA,NA,NA,Counter tampered by vandals.  Reset counter.
RSTR,ST040X,2002-05-31,08:30:00,RSTR8,0.72,3,Medium,1,11.6,11.3,4124,Raised  trap for weekend.
RSTR,ST040X,2002-06-04,19:00:00,RSTR8,0.62,0,n/p,4,NA,NA,NA,SET TRAP.
RSTR,ST040X,2002-06-05,08:00:00,RSTR8,0.62,NA,Light,1,12,11.6,4120,Morning check .17  Scales and weights.Moved trap twords flow. Pulled overhead in 10 feet.
RSTR,ST040X,2002-06-06,08:30:00,RSTR8,0.62,NA,Very Heavy,1,11,10.6,7555,NA
RSTR,ST040X,2002-06-07,08:45:00,RSTR8,0.64,3,Heavy,1,10.3,10,7850,Flow meeter not working.  Raised trap.
RSTR,ST040X,2002-12-19,14:15:00,RSTR8,0.27,0,n/p,4,NA,NA,NA,Installed Oakdale Trap; fishing well
RSTR,ST040X,2002-12-20,08:15:00,RSTR8,0.45,NA,Heavy,1,13.8,13.9,NA,Counter Installed at 1200 hours
RSTR,ST040X,2002-12-21,08:30:00,RSTR8,0.32,NA,Heavy,1,13.3,13.3,5269,NA
RSTR,ST040X,2002-12-22,08:00:00,RSTR8,0.3,NA,Heavy,2,14,13,6126,Blocked cell; one cell open
RSTR,ST040X,2002-12-23,08:15:00,RSTR8,0.28,3,Medium,1,13.7,13.3,6210,Raised Cone
RSTR,ST040X,2003-01-01,16:30:00,RSTR8,0.26,0,n/p,4,NA,NA,NA,Set Trap
RSTR,ST040X,2003-01-02,08:15:00,RSTR8,0.2,NA,Medium,1,13.7,13.7,3831,Debris was packed behind the debris screen.  Trap fishing well.
RSTR,ST040X,2003-01-03,08:15:00,RSTR8,0.2,NA,Medium,1,14,13.7,1909,Counter bolt broken.  Adult male passed upstream.
RSTR,ST040X,2003-01-04,08:45:00,RSTR8,0.2,NA,Heavy,2,14,13.7,NA,Counter broken on arrival.  Log blocking one cell; counter stopped at 2282.  Fixed counter bolt.
RSTR,ST040X,2003-01-05,08:30:00,RSTR8,0.16,NA,Heavy,2,14,13.7,401,Counter bolt is hitting something on bottom of river.  Counter bolt broken on arroval.  One cell blocked by debris.
RSTR,ST040X,2003-01-06,08:15:00,RSTR8,0.16,NA,Medium,1,14,14,NA,Counter bolt broken.
RSTR,ST040X,2003-01-07,08:15:00,RSTR8,0.26,NA,Medium,1,13.6,13,NA,no counter bolt; no morts
RSTR,ST040X,2003-01-08,07:45:00,RSTR8,0.18,3,Medium,3,15.2,13.6,0,trap stopped; no counter
RSTR,ST040X,2003-01-10,11:00:00,RSTR8,0.2,0,n/p,1,NA,NA,NA,Lowered cone.
RSTR,ST040X,2003-01-11,08:45:00,RSTR8,0.28,NA,Medium,1,15.3,14.3,NA,rain yesterday and last night
RSTR,ST040X,2003-01-11,18:30:00,RSTR8,0.24,NA,Medium,1,NA,NA,NA,NA
RSTR,ST040X,2003-01-12,08:30:00,RSTR8,0.2,NA,Medium,1,14.6,14,NA,fungas on rbt     no     tissue taken on 158
RSTR,ST040X,2003-01-12,18:00:00,RSTR8,0.2,NA,Light,1,NA,NA,NA,NA
RSTR,ST040X,2003-01-13,08:45:00,RSTR8,0.18,NA,Medium,1,13.6,14,NA,NA
RSTR,ST040X,2003-01-14,08:00:00,RSTR8,0.2,NA,Medium,1,14,13,NA,NA
RSTR,ST040X,2003-01-15,08:15:00,RSTR8,0.16,NA,Medium,1,13.7,13,NA,NA
RSTR,ST040X,2003-01-16,07:45:00,RSTR8,0.16,NA,Medium,1,13.3,13.6,NA,NA
RSTR,ST040X,2003-01-17,09:30:00,RSTR8,0.18,NA,Light,1,14.01,13.3,NA,Counter bolt broken.  Saved two morts.
RSTR,ST040X,2003-01-18,08:15:00,RSTR8,0.26,1,Medium,1,14.6,13.3,NA,RBT had very full belly
RSTR,ST040X,2003-01-19,08:30:00,RSTR8,0.18,1,Medium,2,14.6,12.55,NA,cells blocked with berry vine trimmings
RSTR,ST040X,2003-01-20,08:15:00,RSTR8,0.15,1,Medium,2,13.3,12.3,NA,blocked cell
RSTR,ST040X,2003-01-21,10:00:00,RSTR8,0.15,1,Medium,2,13.3,12.3,NA,1 HH jumped out of bucket @100
RSTR,ST040X,2003-01-22,08:15:00,RSTR8,0.18,1,Medium,2,14,13,NA,NA
RSTR,ST040X,2003-01-23,08:00:00,RSTR8,0.16,NA,Medium,1,13.7,12.7,NA,2 Hard heads got lost?  They must have jumped out of a bucket.
RSTR,ST040X,2003-01-24,08:30:00,RSTR8,0.18,NA,Heavy,3,NA,13,NA,Trap stopped on arrival due to log jam.  Trap looks like it has been stopped for a long time.  No counter bolt.
RSTR,ST040X,2003-01-25,08:45:00,RSTR8,0.22,NA,Heavy,1,14.3,13.3,NA,NA
RSTR,ST040X,2003-01-26,08:45:00,RSTR8,0.26,NA,Medium,1,14,13.3,NA,Fixed counter bolt.
RSTR,ST040X,2003-01-27,08:00:00,RSTR8,0.28,NA,Heavy,1,13.3,12.3,5905,NA
RSTR,ST040X,2003-01-27,19:00:00,RSTR8,1.54,NA,Very Heavy,2,NA,NA,2212,One cell 1/2 full of debris.  Moved pulley system towards S. Bank about 2 ft.
RSTR,ST040X,2003-01-28,01:15:00,RSTR8,1.63,NA,Heavy,3,NA,NA,2870,Trap stopped on arrival due to log jam. Reset counter
RSTR,ST040X,2003-01-28,02:45:00,RSTR8,1.63,NA,Light,1,NA,NA,375,NA
RSTR,ST040X,2003-01-28,03:30:00,RSTR8,1.62,NA,Light,1,NA,NA,605,NA
RSTR,ST040X,2003-01-28,04:30:00,RSTR8,1.62,NA,Light,1,NA,NA,820,NA
RSTR,ST040X,2003-01-28,06:45:00,RSTR8,1.62,NA,Light,1,NA,NA,1286,NA
RSTR,ST040X,2003-01-28,09:30:00,RSTR8,1.61,NA,Light,1,19,16.3,1789,NA
RSTR,ST040X,2003-01-28,20:00:00,RSTR8,1.7,NA,Heavy,1,15.6,15.9,2375,NA
RSTR,ST040X,2003-01-28,22:15:00,RSTR8,1.7,NA,Light,1,NA,NA,2866,NA
RSTR,ST040X,2003-01-28,23:00:00,RSTR8,1.7,NA,Light,1,NA,NA,3003,NA
RSTR,ST040X,2003-01-29,00:00:00,RSTR8,1.7,NA,Light,1,NA,NA,3259,All fish smolt index of 2/ Chris dropped about 10 fish in the wrong bucket.
RSTR,ST040X,2003-01-29,01:00:00,RSTR8,1.7,NA,Light,1,NA,NA,3500,NA
RSTR,ST040X,2003-01-29,02:00:00,RSTR8,1.6,NA,Light,1,NA,NA,3673,NA
RSTR,ST040X,2003-01-29,08:15:00,RSTR8,1.38,NA,Medium,1,15.3,15,5129,Release last night.  We caught no marked fish.
RSTR,ST040X,2003-01-29,17:00:00,RSTR8,0.82,NA,Medium,1,NA,NA,1580,NA
RSTR,ST040X,2003-01-30,11:20:00,RSTR8,0.42,NA,Heavy,1,13.3,12.7,6295,NA
RSTR,ST040X,2003-01-31,08:45:00,RSTR8,0.39,NA,Heavy,1,13,12.7,5575,NA
RSTR,ST040X,2003-02-01,08:30:00,RSTR8,0.7,NA,Medium,1,15,13.3,6287,Most morts found behind debri screen
RSTR,ST040X,2003-02-02,08:45:00,RSTR8,0.67,NA,Heavy,1,14,13.3,NA,counter bolt broken on arrival stopped at 577 revs; lots of fish
RSTR,ST040X,2003-02-03,09:30:00,RSTR8,0.68,NA,Heavy,1,14.3,13.3,NA,water sample broke
RSTR,ST040X,2003-02-04,08:15:00,RSTR8,0.72,1,Heavy,1,13.6,14,5567,screen pulled the day before to see if mort count dropped
RSTR,ST040X,2003-02-04,21:15:00,RSTR8,0.68,NA,Light,1,NA,NA,3118,NA
RSTR,ST040X,2003-02-04,22:15:00,RSTR8,0.68,NA,Light,1,NA,NA,3327,NA
RSTR,ST040X,2003-02-05,08:15:00,RSTR8,0.68,NA,Medium,1,13,12.7,5950,Cold; Release last night 500 orange and 250 green.
RSTR,ST040X,2003-02-05,19:00:00,RSTR8,0.7,NA,Medium,1,NA,NA,1665,NA
RSTR,ST040X,2003-02-06,08:15:00,RSTR8,0.8,NA,Medium,1,14.3,13.3,5090,Froze overnight
RSTR,ST040X,2003-02-06,20:45:00,RSTR8,0.84,NA,Medium,1,NA,NA,2420,NA
RSTR,ST040X,2003-02-07,08:00:00,RSTR8,0.85,NA,Light,1,14.3,13.6,5074,NA
RSTR,ST040X,2003-02-07,20:15:00,RSTR8,0.83,NA,Medium,1,NA,NA,2440,NA
RSTR,ST040X,2003-02-08,08:15:00,RSTR8,0.82,NA,Medium,1,14.7,14.3,5980,NA
RSTR,ST040X,2003-02-09,08:30:00,RSTR8,0.85,NA,Medium,2,15,14.7,4726,Log and sticks in cells.
RSTR,ST040X,2003-02-10,08:45:00,RSTR8,0.86,NA,Medium,2,15.3,13.7,1374,Counter bolt broken on arrival; fixed counter bolt.  Saved 800 CHNF for marking.
RSTR,ST040X,2003-02-10,17:45:00,RSTR8,0.85,NA,Light,1,NA,NA,1844,NA
RSTR,ST040X,2003-02-11,08:30:00,RSTR8,0.84,NA,Medium,1,15,13.3,5475,NA
RSTR,ST040X,2003-02-11,19:45:00,RSTR8,0.85,NA,Medium,1,NA,NA,2827,NA
RSTR,ST040X,2003-02-11,21:15:00,RSTR8,0.9,NA,Light,1,NA,NA,3185,NA
RSTR,ST040X,2003-02-12,08:30:00,RSTR8,0.86,NA,Light,1,14.3,14.3,5894,NA
RSTR,ST040X,2003-02-12,20:15:00,RSTR8,0.86,NA,Light,1,NA,NA,2821,NA
RSTR,ST040X,2003-02-13,08:15:00,RSTR8,0.89,NA,Light,1,14.9,14.7,5716,NA
RSTR,ST040X,2003-02-13,20:30:00,RSTR8,0.85,NA,Medium,1,NA,NA,2906,NA
RSTR,ST040X,2003-02-14,08:45:00,RSTR8,0.87,NA,Medium,1,14.3,14,5836,NA
RSTR,ST040X,2003-02-14,19:30:00,RSTR8,0.84,1,Light,NA,NA,NA,2553,NA
RSTR,ST040X,2003-02-15,08:45:00,RSTR8,0.83,NA,Medium,1,15.6,13.6,5620,NA
RSTR,ST040X,2003-02-16,08:45:00,RSTR8,0.89,NA,Medium,1,15,13.6,5455,NA
RSTR,ST040X,2003-02-17,08:30:00,RSTR8,0.84,NA,Heavy,1,15,13.6,5585,Lots of debris.  No night check last night.
RSTR,ST040X,2003-02-17,19:15:00,RSTR8,0.86,1,Medium,1,NA,NA,2525,NA
RSTR,ST040X,2003-02-18,09:45:00,RSTR8,0.87,NA,Medium,1,15.66,14.66,6034,NA
RSTR,ST040X,2003-02-18,19:30:00,RSTR8,0.86,NA,Light,1,NA,NA,2340,NA
RSTR,ST040X,2003-02-19,08:45:00,RSTR8,0.86,NA,Light,1,15.3,14.3,5414,Saved 260 CHNF.
RSTR,ST040X,2003-02-19,20:00:00,RSTR8,0.88,NA,Medium,1,NA,NA,2672,NA
RSTR,ST040X,2003-02-19,21:30:00,RSTR8,0.86,NA,Light,1,NA,NA,3040,First check of release.
RSTR,ST040X,2003-02-20,10:00:00,RSTR8,0.85,NA,Light,1,13.66,13.66,6120,NA
RSTR,ST040X,2003-02-20,20:45:00,RSTR8,0.87,NA,Light,1,NA,NA,2382,NA
RSTR,ST040X,2003-02-21,09:15:00,RSTR8,0.76,NA,Light,1,14.66,13.66,5393,NA
RSTR,ST040X,2003-02-21,21:15:00,RSTR8,0.75,NA,Medium,1,NA,NA,2822,NA
RSTR,ST040X,2003-02-22,08:45:00,RSTR8,0.74,NA,Heavy,1,15,14.3,5555,NA
RSTR,ST040X,2003-02-22,20:30:00,RSTR8,0.75,NA,Light,1,NA,NA,2699,NA
RSTR,ST040X,2003-02-23,09:00:00,RSTR8,0.83,NA,Light,1,15,14.3,5652,NA
RSTR,ST040X,2003-02-23,18:30:00,RSTR8,0.76,NA,Light,1,NA,NA,2169,NA
RSTR,ST040X,2003-02-24,08:00:00,RSTR8,0.76,NA,Light,1,15.6,14.3,5252,NA
RSTR,ST040X,2003-02-24,19:00:00,RSTR8,0.77,NA,Medium,1,NA,NA,2443,NA
RSTR,ST040X,2003-02-25,08:15:00,RSTR8,0.8,NA,Light,1,15.6,13.6,5429,NA
RSTR,ST040X,2003-02-25,19:30:00,RSTR8,0.76,NA,Medium,1,NA,NA,2538,NA
RSTR,ST040X,2003-02-25,20:45:00,RSTR8,0.76,NA,Light,1,NA,NA,2800,NA
RSTR,ST040X,2003-02-25,21:30:00,RSTR8,0.76,NA,Light,1,NA,NA,1920,Second check after release.  No marked fish.
RSTR,ST040X,2003-02-26,08:30:00,RSTR8,0.75,NA,Light,1,18.3,13.3,5169,NA
RSTR,ST040X,2003-02-26,19:45:00,RSTR8,0.73,NA,Light,1,NA,NA,2498,No scale or weight for RBT.
RSTR,ST040X,2003-02-27,08:30:00,RSTR8,0.68,NA,Medium,1,18.3,15.3,5115,NA
RSTR,ST040X,2003-02-27,18:45:00,RSTR8,0.68,NA,Medium,1,NA,NA,2272,Check before the release.
RSTR,ST040X,2003-02-27,20:00:00,RSTR8,0.68,NA,Light,1,NA,NA,2582,First check after release.
RSTR,ST040X,2003-02-27,20:30:00,RSTR8,0.68,NA,Light,1,NA,NA,2708,Second check after release.
RSTR,ST040X,2003-02-27,21:00:00,RSTR8,0.68,NA,Light,1,NA,NA,2803,Third check after release.  81 CFON put in live box.
RSTR,ST040X,2003-02-28,08:15:00,RSTR8,0.68,NA,Medium,1,16,13,5402,NA
RSTR,ST040X,2003-02-28,20:00:00,RSTR8,0.88,NA,Medium,1,NA,NA,2625,NA
RSTR,ST040X,2003-03-01,09:00:00,RSTR8,0.67,NA,Medium,1,16.7,14,5539,NA
RSTR,ST040X,2003-03-01,19:45:00,RSTR8,0.67,NA,Heavy,2,NA,NA,NA,Heavy debris with berry vines and woody debris.
RSTR,ST040X,2003-03-02,08:30:00,RSTR8,0.7,NA,Medium,1,17.7,13.7,3898,Counter was not reset after breaking last night.
RSTR,ST040X,2003-03-02,19:30:00,RSTR8,0.68,NA,Medium,1,NA,NA,2289,NA
RSTR,ST040X,2003-03-03,08:45:00,RSTR8,0.68,NA,Light,1,17.3,15.3,4856,Saved all CHNF.
RSTR,ST040X,2003-03-03,19:45:00,RSTR8,0.73,NA,Light,1,NA,NA,2230,NA
RSTR,ST040X,2003-03-04,08:15:00,RSTR8,0.68,NA,Medium,1,19.3,14.3,4782,NA
RSTR,ST040X,2003-03-04,18:45:00,RSTR8,0.67,NA,Medium,1,NA,NA,2115,Check before release.
RSTR,ST040X,2003-03-04,19:55:00,RSTR8,0.67,NA,Light,1,NA,NA,2377,First check after release.
RSTR,ST040X,2003-03-04,20:30:00,RSTR8,0.67,NA,Light,1,NA,NA,2562,Second check after release.
RSTR,ST040X,2003-03-04,20:55:00,RSTR8,0.67,NA,Light,1,NA,NA,2621,third check after release
RSTR,ST040X,2003-03-05,08:45:00,RSTR8,0.7,NA,Medium,1,19.3,14.3,4934,Livebox is orange; green is release.
RSTR,ST040X,2003-03-05,19:45:00,RSTR8,0.66,NA,Medium,1,NA,NA,2083,Check before release.
RSTR,ST040X,2003-03-05,20:45:00,RSTR8,0.66,NA,Light,1,NA,NA,2308,First check after release.
RSTR,ST040X,2003-03-05,21:15:00,RSTR8,0.66,NA,Light,1,NA,NA,2449,second check after release
RSTR,ST040X,2003-03-06,08:45:00,RSTR8,0.68,NA,Heavy,1,20.6,15,4630,NA
RSTR,ST040X,2003-03-06,19:45:00,RSTR8,0.7,1,Medium,1,NA,NA,1983,NA
RSTR,ST040X,2003-03-06,21:00:00,RSTR8,0.7,NA,Light,1,NA,NA,2181,First check after release.
RSTR,ST040X,2003-03-06,21:30:00,RSTR8,0.7,1,Light,NA,NA,NA,2325,Second check after release.
RSTR,ST040X,2003-03-06,22:00:00,RSTR8,0.7,NA,Light,1,NA,NA,2422,Third check after release.
RSTR,ST040X,2003-03-07,09:00:00,RSTR8,0.68,1,Medium,1,21,14.3,4320,NA
RSTR,ST040X,2003-03-07,19:30:00,RSTR8,0.66,1,Medium,1,NA,NA,1956,NA
RSTR,ST040X,2003-03-08,08:30:00,RSTR8,0.67,NA,Medium,1,24.3,14.3,4215,Heavy silt on cone.
RSTR,ST040X,2003-03-08,19:00:00,RSTR8,0.66,NA,Medium,1,NA,NA,1912,NA
RSTR,ST040X,2003-03-09,08:30:00,RSTR8,0.66,NA,Heavy,1,24.3,15.3,3935,NA
RSTR,ST040X,2003-03-09,18:00:00,RSTR8,0.66,NA,Medium,1,NA,NA,1801,NA
RSTR,ST040X,2003-03-10,09:00:00,RSTR8,0.65,NA,Medium,1,27,14.6,6866,NA
RSTR,ST040X,2003-03-10,19:40:00,RSTR8,0.67,NA,Medium,1,NA,NA,1779,NA
RSTR,ST040X,2003-03-11,08:45:00,RSTR8,0.7,NA,Medium,1,29,16,3725,NA
RSTR,ST040X,2003-03-11,19:30:00,RSTR8,0.66,NA,Medium,1,NA,NA,1517,NA
RSTR,ST040X,2003-03-11,21:00:00,RSTR8,0.66,NA,Light,1,NA,NA,1821,First check after release.
RSTR,ST040X,2003-03-11,21:50:00,RSTR8,0.66,NA,Light,1,NA,NA,1952,Second check after release.
RSTR,ST040X,2003-03-11,22:20:00,RSTR8,0.66,NA,Light,1,NA,NA,2057,NA
RSTR,ST040X,2003-03-12,08:15:00,RSTR8,0.7,NA,Medium,1,24.6,14.6,3760,NA
RSTR,ST040X,2003-03-12,21:25:00,RSTR8,0.69,1,Medium,1,NA,NA,2041,Check before release.
RSTR,ST040X,2003-03-12,22:30:00,RSTR8,0.69,1,Light,1,NA,NA,2272,first check after release.
RSTR,ST040X,2003-03-12,23:00:00,RSTR8,n/p,1,Light,1,NA,NA,2379,2nd check after release ;no marked fish .
RSTR,ST040X,2003-03-13,08:30:00,RSTR8,0.7,1,Medium,1,34.3,16,3940,NA
RSTR,ST040X,2003-03-13,21:05:00,RSTR8,0.65,NA,Medium,1,NA,NA,1899,check before release
RSTR,ST040X,2003-03-13,22:05:00,RSTR8,n/p,NA,Light,1,NA,NA,2088,1st check after release
RSTR,ST040X,2003-03-13,22:40:00,RSTR8,n/p,NA,Light,1,NA,NA,2219,2nd check after release
RSTR,ST040X,2003-03-13,23:15:00,RSTR8,n/p,NA,Light,1,NA,NA,2331,3rd check after release; no fish
RSTR,ST040X,2003-03-14,08:15:00,RSTR8,0.69,NA,Medium,1,24,15.3,3754,NA
RSTR,ST040X,2003-03-14,19:20:00,RSTR8,0.66,NA,Medium,1,NA,NA,1797,The 36 mort was regurgatated by a larger CHNF.
RSTR,ST040X,2003-03-15,08:15:00,RSTR8,0.79,NA,Heavy,1,62.3,19,3538,NA
RSTR,ST040X,2003-03-15,19:45:00,RSTR8,0.74,NA,Heavy,1,NA,NA,1454,NA
RSTR,ST040X,2003-03-16,09:00:00,RSTR8,0.75,NA,Heavy,1,31.6,20.3,3233,NA
RSTR,ST040X,2003-03-16,19:30:00,RSTR8,0.7,NA,Medium,1,NA,NA,1800,NA
RSTR,ST040X,2003-03-17,08:30:00,RSTR8,0.7,NA,Medium,1,23,20.3,4093,NA
RSTR,ST040X,2003-03-17,19:55:00,RSTR8,0.7,NA,Heavy,2,NA,NA,2070,Heavy dedris .one cell blocked. Removed debris from cell.
RSTR,ST040X,2003-03-18,09:30:00,RSTR8,0.62,NA,Medium,2,19.3,14.3,3612,Log in one cell.  Stopped trap to remove.  Broken counter bolt-repaired.
RSTR,ST040X,2003-03-18,21:40:00,RSTR8,0.63,NA,Heavy,1,NA,NA,2404,check before release.  Full moon.
RSTR,ST040X,2003-03-18,23:00:00,RSTR8,0.63,NA,Light,1,NA,NA,2710,1st check after release
RSTR,ST040X,2003-03-18,23:30:00,RSTR8,n/p,NA,Light,1,NA,NA,2830,2nd check after release
RSTR,ST040X,2003-03-19,00:00:00,RSTR8,0.63,NA,Light,1,NA,NA,2952,3rd check after release
